seq,rtt_us
1821,11305
1822,10932
1823,10642
1824,10239
1825,9971
1826,9777
1827,9409
1828,9132
1829,8883
1830,8528
1831,8193
1832,8158
1833,7534
1834,7218
1835,6906
1836,6584
1837,16148
1838,8977
1839,6092
1840,5271
1841,5050
1842,14652
1843,14258
1844,14013
1845,13657
1846,13405
1847,12980
1848,12690
1849,14808
1850,12113
1851,12130
1852,11426
1853,11345
1854,12267
1855,10635
1856,10301
1857,9886
1858,9564
1859,9342
1860,9021
1861,8729
1862,9044
1863,8169
1864,8139
1865,7373
1866,7268
1867,6933
1868,6558
1869,6344
1870,6031
1871,5765
1872,5308
1873,4956
1874,14625
1875,14230
1876,13941
1877,13628
1878,13361
1879,12996
1880,12964
1881,12557
1882,12147
1883,12131
1884,11435
1885,11352
1886,10980
1887,10613
1888,10234
1889,9946
1890,9793
1891,9430
1892,9113
1893,8989
1894,8486
1895,8109
1896,8126
1897,7435
1898,7162
1899,6918
1900,6629
1901,6140
1902,5877
1903,5485
1904,5338
1905,5073
1906,14578
1907,14249
1908,14025
1909,13627
1910,13258
1911,12939
1912,12751
1913,12647
1914,12043
1915,12143
1916,11428
1917,11209
1918,10885
1919,10702
1920,10263
1921,9970
1922,9528
1923,9503
1924,9129
1925,8736
1926,8453
1927,8241
1928,8123
1929,7544
1930,7223
1931,6929
1932,6554
1933,6300
1934,5899
1935,5479
1936,5624
1937,14968
1938,14569
1939,14220
1940,13808
1941,13516
1942,13277
1943,12955
1944,12654
1945,12508
1946,12086
1947,12152
1948,11403
1949,11222
1950,10978
1951,10590
1952,10240
1953,9914
1954,9479
1955,9247
1956,9076
1957,8743
1958,8467
1959,8204
1960,8045
1961,7455
1962,7131
1963,6883
1964,6578
1965,6245
1966,5914
1967,5551
1968,5291
1969,5013
1970,14626
1971,14246
1972,14014
1973,13573
1974,13398
1975,12957
1976,12680
1977,12423
1978,12249
1979,12101
1980,11560
1981,11492
1982,10937
1983,10653
1984,10213
1985,9889
1986,9530
1987,9343
1988,8917
1989,8711
1990,8534
1991,8159
1992,8031
1993,7426
1994,7231
1995,6998
1996,6562
1997,6415
1998,5952
1999,5490
